s_m110_xcoz 	 0.161 	 0.702 	 0.542 
s_m110_xcu 	 0.488 	 0.849 	 0.361 
s_m110_xcut 	 0.552 	 0.794 	 0.241 
s_m110_xcuz 	 0.392 	 0.775 	 0.382 
s_m110_xcxa 	 0.295 	 0.593 	 0.298 
s_m110_xcxaxg 	 0.458 	 0.736 	 0.278 
s_m110_xcxe 	 0.189 	 0.556 	 0.367 
s_m110_xcxek 	 0.582 	 0.751 	 0.169 
s_m110_xcxi 	 0.603 	 0.905 	 0.302 
s_m110_xcxil 	 0.967 	 1.323 	 0.355 
s_m110_xcxin 	 0.932 	 1.148 	 0.217 
s_m110_xcxis 	 0.577 	 0.795 	 0.217 
s_m110_xcxixg 	 0.957 	 1.221 	 0.263 
s_m110_xcxiz 	 0.816 	 1.216 	 0.401 
s_m110_xcxo 	 0.575 	 1.003 	 0.429 
s_m110_xcxos 	 0.265 	 0.540 	 0.275 
s_m110_xcxq 	 0.367 	 0.801 	 0.434 
s_m110_xcxqn 	 0.342 	 0.680 	 0.339 
s_m110_xcxr 	 0.532 	 0.932 	 0.399 
s_m110_xcxrd 	 0.428 	 0.766 	 0.338 
s_m110_xcxrxc 	 0.338 	 0.567 	 0.229 
s_m110_xcxrz 	 0.252 	 0.701 	 0.449 
s_m110_xcxu 	 0.433 	 0.646 	 0.213 
s_m110_xcxw 	 0.689 	 1.075 	 0.386 
s_m110_xcxy 	 0.904 	 1.375 	 0.470 
s_m110_xcxyl 	 0.552 	 0.937 	 0.385 
s_m110_xda 	 0.247 	 0.743 	 0.496 
s_m110_xdc 	 0.181 	 0.681 	 0.500 
s_m110_xde 	 0.386 	 0.921 	 0.535 
s_m110_xder 	 0.519 	 0.865 	 0.347 
s_m110_xdi 	 0.796 	 1.324 	 0.529 
s_m110_xdiz 	 0.336 	 0.790 	 0.455 
s_m110_xdo 	 0.227 	 0.720 	 0.492 
s_m110_xdoz 	 0.593 	 1.039 	 0.446 
s_m110_xdu 	 0.586 	 1.005 	 0.419 
s_m110_xdxa 	 0.358 	 0.579 	 0.221 
s_m110_xdxe 	 0.432 	 0.772 	 0.340 
s_m110_xdxem 	 0.580 	 0.850 	 0.270 
s_m110_xdxen 	 0.573 	 0.814 	 0.241 
s_m110_xdxi 	 0.350 	 0.623 	 0.273 
s_m110_xdxin 	 0.332 	 0.564 	 0.233 
s_m110_xdxis 	 0.537 	 0.801 	 0.264 
s_m110_xdxixg 	 0.453 	 0.697 	 0.244 
s_m110_xdxo 	 0.226 	 0.698 	 0.472 
s_m110_xdxq 	 0.299 	 0.702 	 0.403 
s_m110_xdxqn 	 0.180 	 0.516 	 0.336 
s_m110_xdxqt 	 1.089 	 1.439 	 0.350 
s_m110_xdxr 	 0.311 	 0.690 	 0.379 
s_m110_xdxrd 	 0.591 	 0.879 	 0.288 
s_m110_xdxrn 	 0.266 	 0.562 	 0.296 
s_m110_xdxrz 	 0.798 	 1.213 	 0.414 
s_m110_xdxu 	 0.220 	 0.503 	 0.283 
s_m110_xdxw 	 0.224 	 0.714 	 0.489 
s_m110_xdxwt 	 0.453 	 0.784 	 0.331 
s_m110_xdxy 	 0.870 	 1.456 	 0.585 
s_m110_xeb 	 0.514 	 0.710 	 0.196 
s_m110_xed 	 0.231 	 0.529 	 0.298 
s_m110_xedz 	 0.419 	 0.751 	 0.332 
s_m110_xef 	 0.398 	 0.676 	 0.278 
s_m110_xeft 	 0.394 	 0.666 	 0.272 
s_m110_xeg 	 0.310 	 0.531 	 0.221 
s_m110_xegz 	 0.160 	 0.427 	 0.268 
s_m110_xek 	 0.467 	 0.691 	 0.223 
s_m110_xeks 	 0.152 	 0.319 	 0.167 
s_m110_xekt 	 0.200 	 0.401 	 0.201 
s_m110_xel 	 0.289 	 0.793 	 0.504 
s_m110_xeld 	 0.433 	 0.853 	 0.420 
s_m110_xelf 	 0.180 	 0.460 	 0.280 
s_m110_xelm 	 0.324 	 0.653 	 0.330 
s_m110_xelp 	 0.519 	 0.765 	 0.246 
s_m110_xels 	 0.170 	 0.474 	 0.304 
s_m110_xelt 	 0.447 	 0.729 	 0.282 
s_m110_xelv 	 0.186 	 0.640 	 0.454 
s_m110_xelxt 	 0.519 	 0.874 	 0.355 
s_m110_xelz 	 0.601 	 1.022 	 0.421 
s_m110_xem 	 0.142 	 0.396 	 0.254 
s_m110_xemp 	 0.330 	 0.437 	 0.107 
s_m110_xen 	 0.615 	 0.907 	 0.292 
s_m110_xend 	 0.481 	 0.674 	 0.193 
s_m110_xens 	 0.637 	 0.907 	 0.271 
s_m110_xent 	 0.257 	 0.451 	 0.193 
s_m110_xenxc 	 0.228 	 0.371 	 0.142 
s_m110_xenz 	 0.339 	 0.582 	 0.243 
s_m110_xep 	 0.295 	 0.491 	 0.196 
s_m110_xeps 	 0.512 	 0.711 	 0.199 
s_m110_xept 	 0.759 	 1.043 	 0.284 
s_m110_xes 	 0.451 	 0.747 	 0.297 
s_m110_xesk 	 0.365 	 0.620 	 0.254 
s_m110_xest 	 0.764 	 1.060 	 0.297 
s_m110_xet 	 0.330 	 0.560 	 0.230 
s_m110_xets 	 0.392 	 0.597 	 0.205 
s_m110_xev 	 0.592 	 0.915 	 0.322 
s_m110_xexc 	 0.258 	 0.467 	 0.209 
s_m110_xexd 	 0.273 	 0.647 	 0.374 
s_m110_xexg 	 0.577 	 0.796 	 0.219 
s_m110_xexgk 	 0.464 	 0.646 	 0.182 
s_m110_xexj 	 1.280 	 1.557 	 0.276 
s_m110_xexs 	 0.210 	 0.508 	 0.298 
s_m110_xext 	 0.405 	 0.737 	 0.332 
s_m110_xexz 	 0.372 	 0.650 	 0.278 
s_m110_xez 	 0.135 	 0.564 	 0.430 
s_m110_xib 	 0.731 	 0.950 	 0.219 
s_m110_xid 	 0.873 	 1.174 	 0.301 
s_m110_xidz 	 0.568 	 0.815 	 0.246 
s_m110_xif 	 0.272 	 0.612 	 0.341 
s_m110_xift 	 0.624 	 0.839 	 0.216 
s_m110_xig 	 0.736 	 0.961 	 0.225 
s_m110_xik 	 0.268 	 0.496 	 0.228 
s_m110_xiks 	 0.213 	 0.415 	 0.202 
s_m110_xikt 	 0.426 	 0.699 	 0.273 
s_m110_xil 	 0.188 	 0.677 	 0.488 
s_m110_xild 	 0.281 	 0.667 	 0.387 
s_m110_xilk 	 0.371 	 0.627 	 0.256 
s_m110_xilm 	 0.231 	 0.530 	 0.299 
s_m110_xilt 	 0.394 	 0.661 	 0.267 
s_m110_xilz 	 0.591 	 1.045 	 0.454 
s_m110_xim 	 0.257 	 0.523 	 0.265 
s_m110_ximp 	 0.636 	 0.822 	 0.186 
s_m110_xin 	 0.641 	 0.867 	 0.227 
s_m110_xind 	 0.280 	 0.585 	 0.305 
s_m110_xins 	 0.176 	 0.351 	 0.175 
s_m110_xint 	 0.372 	 0.551 	 0.180 
s_m110_xinxj 	 0.284 	 0.491 	 0.207 
s_m110_xinz 	 0.390 	 0.682 	 0.293 
s_m110_xip 	 0.497 	 0.626 	 0.129 
s_m110_xips 	 0.258 	 0.459 	 0.201 
s_m110_xipt 	 0.149 	 0.375 	 0.226 
s_m110_xis 	 0.576 	 0.839 	 0.263 
s_m110_xisk 	 0.776 	 1.050 	 0.273 
s_m110_xist 	 0.494 	 0.706 	 0.212 
s_m110_xit 	 0.445 	 0.648 	 0.203 
s_m110_xits 	 0.215 	 0.391 	 0.177 
s_m110_xiv 	 0.430 	 0.805 	 0.375 
s_m110_xivd 	 0.251 	 0.645 	 0.394 
s_m110_xivz 	 0.242 	 0.587 	 0.345 
s_m110_xixc 	 0.903 	 1.111 	 0.208 
s_m110_xixd 	 0.099 	 0.450 	 0.350 
s_m110_xixg 	 0.346 	 0.615 	 0.268 
s_m110_xixgk 	 0.666 	 0.834 	 0.168 
s_m110_xixgz 	 0.333 	 0.532 	 0.200 
s_m110_xixj 	 0.525 	 0.743 	 0.218 
s_m110_xixjd 	 0.379 	 0.609 	 0.229 
s_m110_xixs 	 0.795 	 1.022 	 0.227 
s_m110_xixst 	 0.385 	 0.626 	 0.241 
s_m110_xixt 	 0.482 	 0.725 	 0.244 
s_m110_xixz 	 0.438 	 0.780 	 0.342 
s_m110_xiz 	 0.852 	 1.235 	 0.383 
s_m110_xja 	 0.646 	 1.167 	 0.521 
s_m110_xjab 	 0.517 	 0.858 	 0.341 
s_m110_xjan 	 0.496 	 0.869 	 0.373 
s_m110_xjat 	 0.317 	 0.604 	 0.287 
s_m110_xjc 	 0.302 	 0.822 	 0.519 
s_m110_xje 	 0.595 	 1.109 	 0.514 
s_m110_xjel 	 0.414 	 0.792 	 0.378 
s_m110_xji 	 0.419 	 0.797 	 0.378 
s_m110_xjin 	 0.396 	 0.678 	 0.282 
s_m110_xjiz 	 0.207 	 0.618 	 0.411 
s_m110_xjo 	 0.937 	 1.320 	 0.383 
s_m110_xjoz 	 0.264 	 0.665 	 0.401 
s_m110_xju 	 0.485 	 0.923 	 0.438 
s_m110_xjun 	 0.342 	 0.665 	 0.322 
s_m110_xjxa 	 0.239 	 0.634 	 0.395 
s_m110_xjxam 	 0.835 	 1.049 	 0.214 
s_m110_xjxas 	 0.469 	 0.723 	 0.253 
s_m110_xjxaxg 	 0.506 	 0.723 	 0.217 
s_m110_xjxaxj 	 0.582 	 0.827 	 0.245 
s_m110_xjxe 	 0.363 	 0.742 	 0.379 
s_m110_xjxek 	 1.037 	 1.230 	 0.193 
s_m110_xjxes 	 0.704 	 0.997 	 0.293 
s_m110_xjxi 	 0.810 	 1.063 	 0.253 
s_m110_xjxik 	 0.418 	 0.637 	 0.219 
s_m110_xjxim 	 0.639 	 0.851 	 0.212 
s_m110_xjxin 	 0.373 	 0.644 	 0.271 
s_m110_xjxis 	 0.588 	 0.803 	 0.215 
s_m110_xjxit 	 0.444 	 0.637 	 0.192 
s_m110_xjxixg 	 0.378 	 0.630 	 0.252 
s_m110_xjxo 	 0.454 	 0.941 	 0.486 
s_m110_xjxod 	 0.374 	 0.731 	 0.358 
s_m110_xjxon 	 0.501 	 0.865 	 0.364 
s_m110_xjxq 	 0.306 	 0.648 	 0.341 
s_m110_xjxqz 	 0.429 	 0.856 	 0.427 
s_m110_xjxr 	 0.379 	 0.723 	 0.344 
s_m110_xjxrz 	 0.473 	 0.877 	 0.404 
s_m110_xjxw 	 0.208 	 0.753 	 0.546 
s_m110_xjxy 	 0.296 	 0.797 	 0.501 
s_m110_xob 	 0.499 	 0.911 	 0.412 
s_m110_xod 	 0.564 	 0.905 	 0.341 
s_m110_xof 	 0.521 	 0.873 	 0.352 
s_m110_xog 	 0.209 	 0.542 	 0.333 
s_m110_xok 	 0.565 	 0.900 	 0.335 
s_m110_xol 	 0.286 	 0.819 	 0.533 
s_m110_xom 	 0.490 	 0.859 	 0.369 
s_m110_xon 	 0.430 	 0.832 	 0.401 
s_m110_xont 	 0.411 	 0.703 	 0.292 
s_m110_xop 	 0.445 	 0.687 	 0.242 
s_m110_xos 	 0.117 	 0.398 	 0.281 
s_m110_xot 	 0.483 	 0.682 	 0.199 
s_m110_xov 	 0.433 	 0.851 	 0.419 
s_m110_xoxc 	 0.289 	 0.585 	 0.296 
s_m110_xoxd 	 0.417 	 0.902 	 0.485 
s_m110_xoxg 	 0.328 	 0.654 	 0.326 
s_m110_xoxj 	 0.328 	 0.644 	 0.315 
s_m110_xoxs 	 0.331 	 0.632 	 0.300 
s_m110_xoxt 	 0.609 	 0.846 	 0.237 
s_m110_xoxz 	 0.510 	 1.015 	 0.505 
s_m110_xoz 	 0.583 	 1.025 	 0.442 
s_m110_xqb 	 0.649 	 0.957 	 0.308 
s_m110_xqd 	 0.185 	 0.640 	 0.455 
s_m110_xqdz 	 0.158 	 0.633 	 0.476 
s_m110_xqf 	 0.422 	 0.708 	 0.285 
s_m110_xqft 	 0.290 	 0.577 	 0.287 
s_m110_xqg 	 0.386 	 0.811 	 0.425 
s_m110_xqgz 	 0.070 	 0.461 	 0.391 
s_m110_xqk 	 0.469 	 0.747 	 0.279 
s_m110_xqks 	 0.128 	 0.463 	 0.335 
s_m110_xqkt 	 0.383 	 0.673 	 0.290 
s_m110_xql 	 0.190 	 0.724 	 0.534 
s_m110_xqm 	 0.158 	 0.524 	 0.366 
s_m110_xqmp 	 0.174 	 0.415 	 0.241 
s_m110_xqmz 	 0.173 	 0.504 	 0.331 
s_m110_xqn 	 0.332 	 0.733 	 0.401 
s_m110_xqnd 	 0.772 	 1.151 	 0.379 
s_m110_xqns 	 0.170 	 0.414 	 0.244 
s_m110_xqnt 	 0.229 	 0.486 	 0.257 
s_m110_xqnz 	 0.327 	 0.733 	 0.406 
s_m110_xqp 	 0.353 	 0.630 	 0.277 
s_m110_xqps 	 0.438 	 0.703 	 0.266 
s_m110_xqpt 	 0.632 	 0.965 	 0.333 
s_m110_xqs 	 0.171 	 0.536 	 0.365 
s_m110_xqsk 	 0.595 	 0.903 	 0.307 
s_m110_xqst 	 0.196 	 0.590 	 0.394 
s_m110_xqt 	 0.188 	 0.505 	 0.317 
s_m110_xqts 	 0.299 	 0.577 	 0.279 
s_m110_xqv 	 0.350 	 0.817 	 0.467 
s_m110_xqvz 	 0.145 	 0.598 	 0.452 
s_m110_xqxc 	 0.230 	 0.526 	 0.296 
s_m110_xqxct 	 0.436 	 0.688 	 0.252 
s_m110_xqxd 	 0.077 	 0.517 	 0.440 
s_m110_xqxg 	 0.273 	 0.711 	 0.438 
s_m110_xqxgk 	 0.215 	 0.445 	 0.230 
s_m110_xqxj 	 0.278 	 0.695 	 0.417 
s_m110_xqxs 	 0.229 	 0.608 	 0.379 
s_m110_xqxt 	 0.542 	 0.844 	 0.302 
s_m110_xqxz 	 0.251 	 0.686 	 0.435 
s_m110_xqz 	 0.334 	 0.824 	 0.490 
s_m110_xrb 	 0.616 	 0.987 	 0.371 
s_m110_xrd 	 0.329 	 0.659 	 0.329 
s_m110_xrdz 	 0.939 	 1.289 	 0.350 
s_m110_xrf 	 0.569 	 0.806 	 0.238 
s_m110_xrg 	 0.501 	 0.860 	 0.358 
s_m110_xrk 	 0.469 	 0.740 	 0.272 
s_m110_xrks 	 0.471 	 0.690 	 0.219 
s_m110_xrkt 	 0.287 	 0.480 	 0.193 
s_m110_xrl 	 0.368 	 0.976 	 0.608 
s_m110_xrld 	 0.343 	 0.816 	 0.473 
s_m110_xrlz 	 0.190 	 0.669 	 0.478 
s_m110_xrm 	 0.180 	 0.496 	 0.316 
s_m110_xrmz 	 0.378 	 0.800 	 0.422 
s_m110_xrn 	 0.485 	 0.820 	 0.335 
s_m110_xrnd 	 0.638 	 0.942 	 0.304 
s_m110_xrnz 	 0.300 	 0.631 	 0.331 
s_m110_xrp 	 0.447 	 0.711 	 0.264 
s_m110_xrs 	 0.228 	 0.589 	 0.361 
s_m110_xrst 	 0.436 	 0.736 	 0.300 
s_m110_xrt 	 0.239 	 0.487 	 0.248 
s_m110_xrts 	 0.351 	 0.638 	 0.287 
s_m110_xrv 	 0.409 	 0.844 	 0.435 
s_m110_xrvd 	 0.170 	 0.658 	 0.488 
s_m110_xrxc 	 0.423 	 0.635 	 0.213 
s_m110_xrxd 	 0.080 	 0.512 	 0.431 
s_m110_xrxg 	 0.209 	 0.516 	 0.307 
s_m110_xrxj 	 0.668 	 1.060 	 0.392 
s_m110_xrxs 	 0.133 	 0.398 	 0.266 
s_m110_xrxt 	 0.317 	 0.627 	 0.310 
s_m110_xrxz 	 0.111 	 0.552 	 0.442 
s_m110_xrz 	 0.815 	 1.252 	 0.438 
s_m110_xsa 	 0.203 	 0.621 	 0.418 
s_m110_xsak 	 0.333 	 0.598 	 0.265 
s_m110_xsap 	 0.714 	 0.985 	 0.271 
s_m110_xsar 	 0.304 	 0.809 	 0.505 
s_m110_xsat 	 0.455 	 0.745 	 0.290 
s_m110_xsc 	 0.866 	 1.289 	 0.423 
s_m110_xse 	 0.352 	 0.821 	 0.468 
s_m110_xsem 	 0.703 	 1.051 	 0.349 
s_m110_xsep 	 0.798 	 1.048 	 0.250 
s_m110_xser 	 0.773 	 1.207 	 0.434 
s_m110_xsi 	 0.486 	 0.871 	 0.385 
s_m110_xsin 	 0.520 	 0.827 	 0.307 
s_m110_xso 	 0.335 	 0.825 	 0.490 
s_m110_xsod 	 0.481 	 0.878 	 0.397 
s_m110_xsoz 	 0.563 	 1.077 	 0.514 
s_m110_xsu 	 0.554 	 0.898 	 0.344 
s_m110_xsut 	 0.702 	 0.903 	 0.201 
s_m110_xsuz 	 0.524 	 0.980 	 0.456 
s_m110_xsxa 	 0.689 	 1.003 	 0.314 
s_m110_xsxe 	 0.295 	 0.666 	 0.371 
s_m110_xsxel 	 0.767 	 1.168 	 0.401 
s_m110_xsxi 	 0.601 	 0.862 	 0.261 
s_m110_xsxif 	 0.389 	 0.586 	 0.197 
s_m110_xsxin 	 0.231 	 0.499 	 0.268 
s_m110_xsxip 	 0.662 	 0.806 	 0.144 
s_m110_xsxis 	 0.560 	 0.818 	 0.258 
s_m110_xsxixg 	 0.307 	 0.535 	 0.228 
s_m110_xsxiz 	 0.138 	 0.560 	 0.422 
s_m110_xsxo 	 0.439 	 0.875 	 0.435 
s_m110_xsxq 	 0.613 	 1.011 	 0.398 
s_m110_xsxqxg 	 0.245 	 0.646 	 0.400 
s_m110_xsxr 	 0.606 	 0.941 	 0.335 
s_m110_xsxrt 	 0.483 	 0.743 	 0.260 
s_m110_xsxu 	 0.620 	 0.882 	 0.263 
s_m110_xsxud 	 0.606 	 0.799 	 0.192 
s_m110_xsxw 	 0.483 	 1.047 	 0.564 
s_m110_xsxy 	 0.674 	 1.226 	 0.552 
s_m110_xta 	 0.471 	 0.831 	 0.360 
s_m110_xtan 	 0.410 	 0.785 	 0.374 
s_m110_xtc 	 0.339 	 0.796 	 0.456 
s_m110_xtct 	 0.346 	 0.640 	 0.295 
s_m110_xte 	 0.710 	 1.183 	 0.474 
s_m110_xti 	 0.321 	 0.745 	 0.424 
s_m110_xto 	 0.283 	 0.707 	 0.423 
s_m110_xtri 	 0.578 	 1.245 	 0.667 
s_m110_xtro 	 0.380 	 0.828 	 0.448 
s_m110_xtru 	 0.640 	 1.268 	 0.628 
s_m110_xtrxe 	 0.306 	 0.695 	 0.389 
s_m110_xtu 	 0.104 	 0.551 	 0.447 
s_m110_xtxa 	 0.246 	 0.654 	 0.408 
s_m110_xtxe 	 0.905 	 1.258 	 0.353 
s_m110_xtxel 	 0.089 	 0.571 	 0.482 
s_m110_xtxi 	 0.335 	 0.695 	 0.361 
s_m110_xtxik 	 0.667 	 0.789 	 0.123 
s_m110_xtxixg 	 0.877 	 1.129 	 0.252 
s_m110_xtxo 	 0.408 	 0.988 	 0.580 
s_m110_xtxq 	 0.290 	 0.728 	 0.437 
s_m110_xtxqxg 	 0.223 	 0.472 	 0.249 
s_m110_xtxr 	 0.464 	 0.974 	 0.510 
s_m110_xtxrd 	 0.593 	 0.965 	 0.372 
s_m110_xtxrz 	 0.241 	 0.757 	 0.517 
s_m110_xtxu 	 0.644 	 1.005 	 0.361 
s_m110_xtxw 	 0.695 	 1.116 	 0.421 
s_m110_xtxy 	 0.291 	 0.850 	 0.560 
s_m110_xub 	 0.353 	 0.580 	 0.227 
s_m110_xud 	 0.293 	 0.557 	 0.264 
s_m110_xudz 	 0.509 	 0.740 	 0.231 
s_m110_xuf 	 0.544 	 0.832 	 0.288 
s_m110_xug 	 0.768 	 1.007 	 0.239 
s_m110_xuk 	 0.492 	 0.753 	 0.262 
s_m110_xuks 	 0.306 	 0.534 	 0.228 
s_m110_xukt 	 0.441 	 0.632 	 0.192 
s_m110_xul 	 0.429 	 0.959 	 0.530 
s_m110_xuld 	 0.526 	 0.983 	 0.456 
s_m110_xulv 	 0.427 	 0.796 	 0.369 
s_m110_xum 	 0.146 	 0.353 	 0.207 
s_m110_xun 	 0.322 	 0.538 	 0.216 
s_m110_xup 	 0.331 	 0.488 	 0.158 
s_m110_xus 	 0.261 	 0.504 	 0.243 
s_m110_xut 	 0.337 	 0.541 	 0.204 
s_m110_xuts 	 0.329 	 0.551 	 0.222 
s_m110_xuv 	 0.412 	 0.827 	 0.415 
s_m110_xuxc 	 0.256 	 0.480 	 0.224 
s_m110_xuxd 	 0.351 	 0.656 	 0.305 
s_m110_xuxg 	 0.180 	 0.432 	 0.252 
s_m110_xuxj 	 0.190 	 0.442 	 0.252 
s_m110_xuxs 	 0.374 	 0.709 	 0.335 
s_m110_xuxst 	 0.042 	 0.279 	 0.237 
s_m110_xuxt 	 0.078 	 0.294 	 0.216 
s_m110_xuxz 	 0.393 	 0.704 	 0.311 
s_m110_xuz 	 0.205 	 0.524 	 0.320 
s_m110_xwb 	 0.135 	 0.463 	 0.328 
s_m110_xwd 	 0.211 	 0.561 	 0.350 
s_m110_xwf 	 0.165 	 0.478 	 0.313 
s_m110_xwg 	 0.234 	 0.569 	 0.335 
s_m110_xwk 	 0.308 	 0.578 	 0.270 
s_m110_xwl 	 0.291 	 0.759 	 0.468 
s_m110_xwm 	 0.203 	 0.551 	 0.348 
s_m110_xwn 	 0.281 	 0.691 	 0.410 
s_m110_xwnd 	 0.581 	 0.914 	 0.333 
s_m110_xwns 	 0.408 	 0.594 	 0.186 
s_m110_xwnt 	 0.259 	 0.498 	 0.238 
s_m110_xwp 	 0.196 	 0.445 	 0.249 
s_m110_xws 	 0.300 	 0.582 	 0.282 
s_m110_xwt 	 0.085 	 0.374 	 0.289 
s_m110_xwts 	 0.406 	 0.698 	 0.292 
s_m110_xwv 	 0.185 	 0.619 	 0.433 
s_m110_xwxc 	 0.276 	 0.557 	 0.281 
s_m110_xwxd 	 0.138 	 0.565 	 0.427 
s_m110_xwxg 	 0.299 	 0.633 	 0.333 
s_m110_xwxj 	 0.084 	 0.496 	 0.411 
s_m110_xwxs 	 0.644 	 1.081 	 0.438 
s_m110_xwxt 	 0.226 	 0.592 	 0.366 
s_m110_xwxz 	 0.186 	 0.668 	 0.482 
s_m110_xwz 	 0.158 	 0.582 	 0.425 
s_m110_xyb 	 0.377 	 0.768 	 0.390 
s_m110_xyd 	 0.391 	 0.757 	 0.366 
s_m110_xydz 	 0.455 	 0.893 	 0.438 
s_m110_xyf 	 0.484 	 0.733 	 0.249 
s_m110_xyg 	 0.314 	 0.681 	 0.367 
s_m110_xyk 	 0.027 	 0.265 	 0.238 
s_m110_xyks 	 0.370 	 0.635 	 0.265 
s_m110_xykt 	 0.216 	 0.482 	 0.266 
s_m110_xyl 	 0.148 	 0.671 	 0.523 
s_m110_xyld 	 0.581 	 1.029 	 0.449 
s_m110_xylz 	 0.353 	 0.954 	 0.600 
s_m110_xym 	 0.269 	 0.756 	 0.487 
s_m110_xymz 	 0.305 	 0.645 	 0.340 
s_m110_xyn 	 0.210 	 0.599 	 0.389 
s_m110_xynd 	 0.275 	 0.673 	 0.399 
s_m110_xynz 	 0.325 	 0.746 	 0.421 
s_m110_xyp 	 0.249 	 0.547 	 0.298 
s_m110_xyps 	 0.211 	 0.491 	 0.279 
s_m110_xys 	 0.378 	 0.670 	 0.291 
s_m110_xyst 	 0.309 	 0.589 	 0.280 
s_m110_xyt 	 0.205 	 0.467 	 0.262 
s_m110_xyts 	 0.474 	 0.756 	 0.282 
s_m110_xyv 	 0.232 	 0.698 	 0.467 
s_m110_xyvz 	 0.058 	 0.514 	 0.456 
s_m110_xyxc 	 0.570 	 0.921 	 0.350 
s_m110_xyxd 	 0.230 	 0.707 	 0.476 
s_m110_xyxg 	 0.253 	 0.613 	 0.360 
s_m110_xyxj 	 0.340 	 0.798 	 0.458 
s_m110_xyxs 	 0.304 	 0.616 	 0.311 
s_m110_xyxt 	 0.280 	 0.596 	 0.316 
s_m110_xyxz 	 0.321 	 0.774 	 0.453 
s_m110_xyz 	 0.300 	 0.810 	 0.510 
s_m110_xyzd 	 0.497 	 0.974 	 0.478 
s_m110_xza 	 0.307 	 0.729 	 0.421 
s_m110_xzc 	 0.379 	 0.893 	 0.513 
s_m110_xze 	 0.364 	 0.852 	 0.488 
s_m110_xzi 	 0.650 	 1.131 	 0.480 
s_m110_xzo 	 0.773 	 1.251 	 0.477 
s_m110_xzu 	 0.211 	 0.684 	 0.473 
s_m110_xzxa 	 0.480 	 0.938 	 0.458 
s_m110_xzxe 	 0.270 	 0.731 	 0.462 
s_m110_xzxi 	 0.229 	 0.579 	 0.350 
s_m110_xzxin 	 0.407 	 0.726 	 0.318 
s_m110_xzxo 	 0.590 	 1.079 	 0.489 
s_m110_xzxq 	 0.698 	 1.158 	 0.460 
s_m110_xzxr 	 0.227 	 0.622 	 0.395 
s_m110_xzxu 	 0.377 	 0.711 	 0.334 
s_m110_xzxw 	 0.368 	 0.961 	 0.593 
s_m110_xzxy 	 0.339 	 0.905 	 0.566 
s_m110_ya 	 0.205 	 0.768 	 0.563 
s_m110_yar 	 0.508 	 0.997 	 0.489 
s_m110_yc 	 0.065 	 0.655 	 0.589 
s_m110_ye 	 0.088 	 0.697 	 0.609 
s_m110_yi 	 0.152 	 0.619 	 0.466 
s_m110_yir 	 0.150 	 0.713 	 0.563 
s_m110_yo 	 0.068 	 0.546 	 0.478 
s_m110_yu 	 0.534 	 0.969 	 0.435 
s_m110_yud 	 0.053 	 0.483 	 0.430 
s_m110_yul 	 0.026 	 0.595 	 0.570 
s_m110_yum 	 0.064 	 0.477 	 0.413 
s_m110_yun 	 0.218 	 0.676 	 0.457 
s_m110_yus 	 0.230 	 0.562 	 0.332 
s_m110_yut 	 0.392 	 0.726 	 0.334 
s_m110_yuxj 	 0.174 	 0.549 	 0.375 
s_m110_yuz 	 0.656 	 1.181 	 0.525 
s_m110_yxa 	 0.598 	 1.000 	 0.402 
s_m110_yxaxg 	 0.529 	 0.950 	 0.421 
s_m110_yxe 	 0.331 	 0.794 	 0.463 
s_m110_yxep 	 0.484 	 0.793 	 0.309 
s_m110_yxes 	 0.475 	 0.857 	 0.383 
s_m110_yxet 	 0.568 	 0.866 	 0.298 
s_m110_yxi 	 0.582 	 1.062 	 0.481 
s_m110_yxin 	 0.025 	 0.409 	 0.383 
s_m110_yxo 	 0.351 	 0.852 	 0.500 
s_m110_yxq 	 0.522 	 0.962 	 0.440 
s_m110_yxr 	 0.435 	 1.083 	 0.648 
s_m110_yxrd 	 0.368 	 0.771 	 0.404 
s_m110_yxrz 	 0.360 	 0.857 	 0.497 
s_m110_yxw 	 0.362 	 0.826 	 0.463 
s_m110_yxy 	 0.080 	 0.707 	 0.627 
s_m110_za 	 0.402 	 0.796 	 0.395 
s_m110_zc 	 0.359 	 0.802 	 0.443 
s_m110_ze 	 0.941 	 1.412 	 0.471 
s_m110_zi 	 0.320 	 0.781 	 0.460 
s_m110_zin 	 0.825 	 1.281 	 0.456 
s_m110_ziz 	 0.474 	 1.024 	 0.550 
s_m110_zo 	 0.400 	 0.931 	 0.531 
s_m110_zor 	 0.372 	 0.805 	 0.433 
s_m110_zu 	 0.240 	 0.734 	 0.494 
s_m110_zxa 	 0.686 	 1.031 	 0.346 
s_m110_zxal 	 0.477 	 0.962 	 0.485 
s_m110_zxe 	 0.182 	 0.566 	 0.384 
s_m110_zxen 	 0.195 	 0.465 	 0.270 
s_m110_zxes 	 0.289 	 0.498 	 0.209 
s_m110_zxi 	 0.421 	 0.791 	 0.371 
s_m110_zxid 	 0.319 	 0.603 	 0.283 
s_m110_zxik 	 0.337 	 0.542 	 0.205 
s_m110_zxil 	 0.250 	 0.651 	 0.402 
s_m110_zxin 	 0.432 	 0.743 	 0.312 
s_m110_zxis 	 0.509 	 0.734 	 0.225 
s_m110_zxit 	 0.789 	 0.989 	 0.200 
s_m110_zxixg 	 0.694 	 1.022 	 0.329 
s_m110_zxiz 	 0.649 	 1.036 	 0.386 
s_m110_zxo 	 0.845 	 1.395 	 0.550 
